,state,date,h,cp
3722,NH,2020-05-30,2,1.0
3723,NH,2020-05-30,3,1.0
3724,NH,2020-06-06,0,1.0
3725,NH,2020-06-06,1,1.0
3726,NH,2020-06-06,2,1.0
3727,NH,2020-06-06,3,1.0
3728,NH,2020-06-13,0,1.0
3729,NH,2020-06-13,1,1.0
3730,NH,2020-06-13,2,1.0
3731,NH,2020-06-13,3,1.0
3732,NH,2020-06-20,0,1.0
3733,NH,2020-06-20,1,1.0
3734,NH,2020-06-20,2,1.0
3735,NH,2020-06-20,3,0.0
3736,NH,2020-06-27,0,0.0
3737,NH,2020-06-27,1,1.0
3738,NH,2020-06-27,2,0.0
3739,NH,2020-06-27,3,1.0
3740,NH,2020-07-04,0,1.0
3741,NH,2020-07-04,1,0.0
3742,NH,2020-07-04,2,1.0
3743,NH,2020-07-04,3,1.0
3744,NH,2020-07-11,0,0.0
3745,NH,2020-07-11,1,1.0
3746,NH,2020-07-11,2,1.0
3747,NH,2020-07-11,3,0.0
3748,NH,2020-07-18,0,1.0
3749,NH,2020-07-18,1,1.0
3750,NH,2020-07-18,2,0.0
3751,NH,2020-07-18,3,1.0
3752,NH,2020-07-25,0,0.0
3753,NH,2020-07-25,1,0.0
3754,NH,2020-07-25,2,0.0
3755,NH,2020-07-25,3,1.0
3756,NH,2020-08-01,0,0.0
3757,NH,2020-08-01,1,0.0
3758,NH,2020-08-01,2,1.0
3759,NH,2020-08-01,3,0.0
3760,NH,2020-08-08,0,0.0
3761,NH,2020-08-08,1,1.0
3762,NH,2020-08-08,2,0.0
3763,NH,2020-08-08,3,0.0
3764,NH,2020-08-15,0,0.0
3765,NH,2020-08-15,1,0.0
3766,NH,2020-08-15,2,0.0
3767,NH,2020-08-15,3,0.0
3768,NH,2020-08-22,0,0.0
3769,NH,2020-08-22,1,0.0
3770,NH,2020-08-22,2,0.0
3771,NH,2020-08-22,3,0.0
3772,NH,2020-08-29,0,0.0
3773,NH,2020-08-29,1,0.0
3774,NH,2020-08-29,2,0.0
3775,NH,2020-08-29,3,0.0
3776,NH,2020-09-05,0,0.0
3777,NH,2020-09-05,1,0.0
3778,NH,2020-09-05,2,0.0
3779,NH,2020-09-05,3,1.0
3780,NH,2020-09-12,0,0.0
3781,NH,2020-09-12,1,0.0
3782,NH,2020-09-12,2,0.0
3783,NH,2020-09-12,3,1.0
3784,NH,2020-09-19,0,0.0
3785,NH,2020-09-19,1,0.0
3786,NH,2020-09-19,2,1.0
3787,NH,2020-09-19,3,1.0
3788,NH,2020-09-26,0,0.0
3789,NH,2020-09-26,1,1.0
3790,NH,2020-09-26,2,1.0
3791,NH,2020-09-26,3,1.0
3792,NH,2020-10-03,0,1.0
3793,NH,2020-10-03,1,1.0
3794,NH,2020-10-03,2,1.0
3795,NH,2020-10-03,3,1.0
3796,NH,2020-10-10,0,1.0
3797,NH,2020-10-10,1,0.0
3798,NH,2020-10-10,2,1.0
3799,NH,2020-10-10,3,0.0
3800,NH,2020-10-17,0,0.0
3801,NH,2020-10-17,1,0.0
3802,NH,2020-10-17,2,0.0
3803,NH,2020-10-17,3,1.0
3804,NH,2020-10-24,0,0.0
3805,NH,2020-10-24,1,0.0
3806,NH,2020-10-24,2,1.0
3807,NH,2020-10-24,3,1.0
3808,NH,2020-10-31,0,0.0
3809,NH,2020-10-31,1,0.0
3810,NH,2020-10-31,2,0.0
3811,NH,2020-10-31,3,1.0
3812,NH,2020-11-07,0,1.0
3813,NH,2020-11-07,1,1.0
3814,NH,2020-11-07,2,1.0
3815,NH,2020-11-07,3,1.0
3816,NH,2020-11-14,0,0.0
3817,NH,2020-11-14,1,0.0
3818,NH,2020-11-14,2,1.0
3819,NH,2020-11-14,3,1.0
3820,NH,2020-11-21,0,1.0
3821,NH,2020-11-21,1,1.0
3822,NH,2020-11-21,2,1.0
3823,NH,2020-11-21,3,1.0
3824,NH,2020-11-28,0,1.0
3825,NH,2020-11-28,1,1.0
3826,NH,2020-11-28,2,1.0
3827,NH,2020-11-28,3,1.0
3828,NH,2020-12-05,0,1.0
3829,NH,2020-12-05,1,1.0
3830,NH,2020-12-05,2,1.0
3831,NH,2020-12-05,3,1.0
3832,NH,2020-12-12,0,1.0
3833,NH,2020-12-12,1,1.0
3834,NH,2020-12-12,2,1.0
3835,NH,2020-12-12,3,1.0
3836,NH,2020-12-19,0,1.0
3837,NH,2020-12-19,1,1.0
3838,NH,2020-12-19,2,1.0
3839,NH,2020-12-19,3,1.0
3840,NJ,2020-05-16,0,1.0
3841,NJ,2020-05-16,1,1.0
3842,NJ,2020-05-16,2,1.0
3843,NJ,2020-05-16,3,1.0
3844,NJ,2020-05-23,0,1.0
3845,NJ,2020-05-23,1,1.0
3846,NJ,2020-05-23,2,1.0
3847,NJ,2020-05-23,3,1.0
3848,NJ,2020-05-30,0,1.0
3849,NJ,2020-05-30,1,1.0
3850,NJ,2020-05-30,2,1.0
3851,NJ,2020-05-30,3,1.0
3852,NJ,2020-06-06,0,1.0
3853,NJ,2020-06-06,1,1.0
3854,NJ,2020-06-06,2,1.0
3855,NJ,2020-06-06,3,1.0
3856,NJ,2020-06-13,0,1.0
3857,NJ,2020-06-13,1,1.0
3858,NJ,2020-06-13,2,1.0
3859,NJ,2020-06-13,3,1.0
3860,NJ,2020-06-20,0,1.0
3861,NJ,2020-06-20,1,1.0
3862,NJ,2020-06-20,2,1.0
3863,NJ,2020-06-20,3,1.0
3864,NJ,2020-06-27,0,1.0
3865,NJ,2020-06-27,1,1.0
3866,NJ,2020-06-27,2,1.0
3867,NJ,2020-06-27,3,1.0
3868,NJ,2020-07-04,0,1.0
3869,NJ,2020-07-04,1,1.0
3870,NJ,2020-07-04,2,1.0
3871,NJ,2020-07-04,3,1.0
3872,NJ,2020-07-11,0,0.0
3873,NJ,2020-07-11,1,0.0
3874,NJ,2020-07-11,2,0.0
3875,NJ,2020-07-11,3,1.0
3876,NJ,2020-07-18,0,1.0
3877,NJ,2020-07-18,1,1.0
3878,NJ,2020-07-18,2,1.0
3879,NJ,2020-07-18,3,1.0
3880,NJ,2020-07-25,0,1.0
3881,NJ,2020-07-25,1,1.0
3882,NJ,2020-07-25,2,1.0
3883,NJ,2020-07-25,3,1.0
3884,NJ,2020-08-01,0,1.0
3885,NJ,2020-08-01,1,1.0
3886,NJ,2020-08-01,2,1.0
3887,NJ,2020-08-01,3,1.0
3888,NJ,2020-08-08,0,1.0
3889,NJ,2020-08-08,1,1.0
3890,NJ,2020-08-08,2,1.0
3891,NJ,2020-08-08,3,1.0
3892,NJ,2020-08-15,0,1.0
3893,NJ,2020-08-15,1,1.0
3894,NJ,2020-08-15,2,1.0
3895,NJ,2020-08-15,3,1.0
3896,NJ,2020-08-22,0,1.0
3897,NJ,2020-08-22,1,1.0
3898,NJ,2020-08-22,2,1.0
3899,NJ,2020-08-22,3,1.0
3900,NJ,2020-08-29,0,1.0
3901,NJ,2020-08-29,1,1.0
3902,NJ,2020-08-29,2,1.0
3903,NJ,2020-08-29,3,1.0
3904,NJ,2020-09-05,0,1.0
3905,NJ,2020-09-05,1,1.0
3906,NJ,2020-09-05,2,1.0
3907,NJ,2020-09-05,3,1.0
3908,NJ,2020-09-12,0,1.0
3909,NJ,2020-09-12,1,1.0
3910,NJ,2020-09-12,2,1.0
3911,NJ,2020-09-12,3,1.0
3912,NJ,2020-09-19,0,1.0
3913,NJ,2020-09-19,1,1.0
3914,NJ,2020-09-19,2,1.0
3915,NJ,2020-09-19,3,1.0
3916,NJ,2020-09-26,0,1.0
3917,NJ,2020-09-26,1,1.0
3918,NJ,2020-09-26,2,1.0
3919,NJ,2020-09-26,3,1.0
3920,NJ,2020-10-03,0,1.0
3921,NJ,2020-10-03,1,1.0
3922,NJ,2020-10-03,2,1.0
3923,NJ,2020-10-03,3,1.0
3924,NJ,2020-10-10,0,1.0
3925,NJ,2020-10-10,1,1.0
3926,NJ,2020-10-10,2,1.0
3927,NJ,2020-10-10,3,1.0
3928,NJ,2020-10-17,0,1.0
3929,NJ,2020-10-17,1,1.0
3930,NJ,2020-10-17,2,1.0
3931,NJ,2020-10-17,3,1.0
3932,NJ,2020-10-24,0,1.0
3933,NJ,2020-10-24,1,1.0
3934,NJ,2020-10-24,2,1.0
3935,NJ,2020-10-24,3,1.0
3936,NJ,2020-10-31,0,1.0
3937,NJ,2020-10-31,1,1.0
3938,NJ,2020-10-31,2,1.0
3939,NJ,2020-10-31,3,1.0
3940,NJ,2020-11-07,0,1.0
3941,NJ,2020-11-07,1,1.0
3942,NJ,2020-11-07,2,1.0
3943,NJ,2020-11-07,3,1.0
3944,NJ,2020-11-14,0,1.0
3945,NJ,2020-11-14,1,1.0
3946,NJ,2020-11-14,2,1.0
3947,NJ,2020-11-14,3,1.0
3948,NJ,2020-11-21,0,1.0
3949,NJ,2020-11-21,1,1.0
3950,NJ,2020-11-21,2,1.0
3951,NJ,2020-11-21,3,1.0
3952,NJ,2020-11-28,0,1.0
3953,NJ,2020-11-28,1,1.0
3954,NJ,2020-11-28,2,1.0
3955,NJ,2020-11-28,3,1.0
3956,NJ,2020-12-05,0,1.0
3957,NJ,2020-12-05,1,1.0
3958,NJ,2020-12-05,2,1.0
3959,NJ,2020-12-05,3,1.0
3960,NJ,2020-12-12,0,1.0
3961,NJ,2020-12-12,1,1.0
3962,NJ,2020-12-12,2,1.0
3963,NJ,2020-12-12,3,1.0
3964,NJ,2020-12-19,0,1.0
3965,NJ,2020-12-19,1,1.0
3966,NJ,2020-12-19,2,1.0
3967,NJ,2020-12-19,3,1.0
3968,NM,2020-05-16,0,0.0
3969,NM,2020-05-16,1,0.0
3970,NM,2020-05-16,2,1.0
3971,NM,2020-05-16,3,1.0
3972,NM,2020-05-23,0,1.0
3973,NM,2020-05-23,1,1.0
3974,NM,2020-05-23,2,1.0
3975,NM,2020-05-23,3,1.0
3976,NM,2020-05-30,0,1.0
3977,NM,2020-05-30,1,1.0
3978,NM,2020-05-30,2,1.0
3979,NM,2020-05-30,3,1.0
3980,NM,2020-06-06,0,1.0
3981,NM,2020-06-06,1,1.0
3982,NM,2020-06-06,2,1.0
3983,NM,2020-06-06,3,1.0
3984,NM,2020-06-13,0,1.0
3985,NM,2020-06-13,1,1.0
3986,NM,2020-06-13,2,1.0
3987,NM,2020-06-13,3,1.0
3988,NM,2020-06-20,0,1.0
3989,NM,2020-06-20,1,1.0
3990,NM,2020-06-20,2,1.0
3991,NM,2020-06-20,3,1.0
3992,NM,2020-06-27,0,1.0
3993,NM,2020-06-27,1,1.0
3994,NM,2020-06-27,2,1.0
3995,NM,2020-06-27,3,1.0
3996,NM,2020-07-04,0,1.0
3997,NM,2020-07-04,1,1.0
3998,NM,2020-07-04,2,1.0
3999,NM,2020-07-04,3,1.0
4000,NM,2020-07-11,0,1.0
4001,NM,2020-07-11,1,1.0
4002,NM,2020-07-11,2,1.0
4003,NM,2020-07-11,3,1.0
4004,NM,2020-07-18,0,1.0
4005,NM,2020-07-18,1,1.0
4006,NM,2020-07-18,2,1.0
4007,NM,2020-07-18,3,1.0
4008,NM,2020-07-25,0,1.0
4009,NM,2020-07-25,1,1.0
4010,NM,2020-07-25,2,1.0
4011,NM,2020-07-25,3,1.0
4012,NM,2020-08-01,0,0.0
4013,NM,2020-08-01,1,1.0
4014,NM,2020-08-01,2,1.0
4015,NM,2020-08-01,3,1.0
4016,NM,2020-08-08,0,1.0
4017,NM,2020-08-08,1,1.0
4018,NM,2020-08-08,2,1.0
4019,NM,2020-08-08,3,1.0
4020,NM,2020-08-15,0,1.0
4021,NM,2020-08-15,1,1.0
4022,NM,2020-08-15,2,1.0
4023,NM,2020-08-15,3,1.0
4024,NM,2020-08-22,0,1.0
4025,NM,2020-08-22,1,1.0
4026,NM,2020-08-22,2,1.0
4027,NM,2020-08-22,3,1.0
4028,NM,2020-08-29,0,1.0
4029,NM,2020-08-29,1,1.0
4030,NM,2020-08-29,2,1.0
4031,NM,2020-08-29,3,1.0
4032,NM,2020-09-05,0,1.0
4033,NM,2020-09-05,1,1.0
4034,NM,2020-09-05,2,1.0
4035,NM,2020-09-05,3,1.0
4036,NM,2020-09-12,0,1.0
4037,NM,2020-09-12,1,1.0
4038,NM,2020-09-12,2,1.0
4039,NM,2020-09-12,3,1.0
4040,NM,2020-09-19,0,1.0
4041,NM,2020-09-19,1,1.0
4042,NM,2020-09-19,2,1.0
4043,NM,2020-09-19,3,1.0
4044,NM,2020-09-26,0,1.0
4045,NM,2020-09-26,1,0.0
4046,NM,2020-09-26,2,1.0
4047,NM,2020-09-26,3,1.0
4048,NM,2020-10-03,0,0.0
4049,NM,2020-10-03,1,1.0
4050,NM,2020-10-03,2,1.0
4051,NM,2020-10-03,3,1.0
4052,NM,2020-10-10,0,1.0
4053,NM,2020-10-10,1,1.0
4054,NM,2020-10-10,2,1.0
4055,NM,2020-10-10,3,1.0
4056,NM,2020-10-17,0,1.0
4057,NM,2020-10-17,1,1.0
4058,NM,2020-10-17,2,1.0
4059,NM,2020-10-17,3,1.0
4060,NM,2020-10-24,0,1.0
4061,NM,2020-10-24,1,1.0
4062,NM,2020-10-24,2,1.0
4063,NM,2020-10-24,3,1.0
4064,NM,2020-10-31,0,1.0
4065,NM,2020-10-31,1,1.0
4066,NM,2020-10-31,2,1.0
4067,NM,2020-10-31,3,1.0
4068,NM,2020-11-07,0,1.0
4069,NM,2020-11-07,1,1.0
4070,NM,2020-11-07,2,1.0
4071,NM,2020-11-07,3,1.0
4072,NM,2020-11-14,0,1.0
4073,NM,2020-11-14,1,1.0
4074,NM,2020-11-14,2,1.0
4075,NM,2020-11-14,3,1.0
4076,NM,2020-11-21,0,1.0
4077,NM,2020-11-21,1,1.0
4078,NM,2020-11-21,2,1.0
4079,NM,2020-11-21,3,1.0
4080,NM,2020-11-28,0,1.0
4081,NM,2020-11-28,1,1.0
4082,NM,2020-11-28,2,1.0
4083,NM,2020-11-28,3,1.0
4084,NM,2020-12-05,0,1.0
4085,NM,2020-12-05,1,1.0
4086,NM,2020-12-05,2,1.0
4087,NM,2020-12-05,3,1.0
4088,NM,2020-12-12,0,1.0
4089,NM,2020-12-12,1,1.0
4090,NM,2020-12-12,2,1.0
4091,NM,2020-12-12,3,1.0
4092,NM,2020-12-19,0,1.0
4093,NM,2020-12-19,1,1.0
4094,NM,2020-12-19,2,1.0
4095,NM,2020-12-19,3,1.0
4096,NY,2020-05-16,0,1.0
4097,NY,2020-05-16,1,1.0
4098,NY,2020-05-16,2,1.0
4099,NY,2020-05-16,3,1.0
4100,NY,2020-05-23,0,1.0
4101,NY,2020-05-23,1,1.0
4102,NY,2020-05-23,2,1.0
4103,NY,2020-05-23,3,1.0
4104,NY,2020-05-30,0,1.0
4105,NY,2020-05-30,1,1.0
4106,NY,2020-05-30,2,1.0
4107,NY,2020-05-30,3,1.0
4108,NY,2020-06-06,0,1.0
4109,NY,2020-06-06,1,1.0
4110,NY,2020-06-06,2,1.0
4111,NY,2020-06-06,3,1.0
4112,NY,2020-06-13,0,1.0
4113,NY,2020-06-13,1,1.0
4114,NY,2020-06-13,2,1.0
4115,NY,2020-06-13,3,1.0
4116,NY,2020-06-20,0,1.0
4117,NY,2020-06-20,1,1.0
4118,NY,2020-06-20,2,1.0
4119,NY,2020-06-20,3,1.0
4120,NY,2020-06-27,0,1.0
4121,NY,2020-06-27,1,1.0
4122,NY,2020-06-27,2,1.0
4123,NY,2020-06-27,3,1.0
4124,NY,2020-07-04,0,1.0
4125,NY,2020-07-04,1,1.0
4126,NY,2020-07-04,2,1.0
4127,NY,2020-07-04,3,1.0
4128,NY,2020-07-11,0,1.0
4129,NY,2020-07-11,1,1.0
4130,NY,2020-07-11,2,1.0
4131,NY,2020-07-11,3,1.0
4132,NY,2020-07-18,0,1.0
4133,NY,2020-07-18,1,1.0
4134,NY,2020-07-18,2,1.0
4135,NY,2020-07-18,3,1.0
4136,NY,2020-07-25,0,1.0
4137,NY,2020-07-25,1,1.0
4138,NY,2020-07-25,2,1.0
4139,NY,2020-07-25,3,1.0
4140,NY,2020-08-01,0,1.0
4141,NY,2020-08-01,1,1.0
4142,NY,2020-08-01,2,1.0
4143,NY,2020-08-01,3,1.0
4144,NY,2020-08-08,0,1.0
4145,NY,2020-08-08,1,1.0
4146,NY,2020-08-08,2,1.0
4147,NY,2020-08-08,3,1.0
4148,NY,2020-08-15,0,1.0
4149,NY,2020-08-15,1,1.0
4150,NY,2020-08-15,2,1.0
4151,NY,2020-08-15,3,1.0
4152,NY,2020-08-22,0,1.0
4153,NY,2020-08-22,1,1.0
4154,NY,2020-08-22,2,1.0
4155,NY,2020-08-22,3,1.0
4156,NY,2020-08-29,0,0.0
4157,NY,2020-08-29,1,1.0
4158,NY,2020-08-29,2,1.0
4159,NY,2020-08-29,3,1.0
4160,NY,2020-09-05,0,1.0
4161,NY,2020-09-05,1,1.0
4162,NY,2020-09-05,2,1.0
4163,NY,2020-09-05,3,1.0
4164,NY,2020-09-12,0,1.0
4165,NY,2020-09-12,1,0.0
4166,NY,2020-09-12,2,1.0
4167,NY,2020-09-12,3,1.0
4168,NY,2020-09-19,0,0.0
4169,NY,2020-09-19,1,1.0
4170,NY,2020-09-19,2,1.0
4171,NY,2020-09-19,3,1.0
4172,NY,2020-09-26,0,1.0
4173,NY,2020-09-26,1,1.0
4174,NY,2020-09-26,2,1.0
4175,NY,2020-09-26,3,1.0
4176,NY,2020-10-03,0,1.0
4177,NY,2020-10-03,1,1.0
4178,NY,2020-10-03,2,1.0
4179,NY,2020-10-03,3,1.0
4180,NY,2020-10-10,0,1.0
4181,NY,2020-10-10,1,1.0
4182,NY,2020-10-10,2,1.0
4183,NY,2020-10-10,3,1.0
4184,NY,2020-10-17,0,1.0
4185,NY,2020-10-17,1,1.0
4186,NY,2020-10-17,2,1.0
4187,NY,2020-10-17,3,1.0
4188,NY,2020-10-24,0,1.0
4189,NY,2020-10-24,1,1.0
4190,NY,2020-10-24,2,1.0
4191,NY,2020-10-24,3,1.0
4192,NY,2020-10-31,0,1.0
4193,NY,2020-10-31,1,1.0
4194,NY,2020-10-31,2,1.0
4195,NY,2020-10-31,3,1.0
4196,NY,2020-11-07,0,1.0
4197,NY,2020-11-07,1,1.0
4198,NY,2020-11-07,2,1.0
4199,NY,2020-11-07,3,1.0
4200,NY,2020-11-14,0,1.0
4201,NY,2020-11-14,1,1.0
4202,NY,2020-11-14,2,1.0
4203,NY,2020-11-14,3,1.0
4204,NY,2020-11-21,0,1.0
4205,NY,2020-11-21,1,1.0
4206,NY,2020-11-21,2,1.0
4207,NY,2020-11-21,3,1.0
4208,NY,2020-11-28,0,1.0
4209,NY,2020-11-28,1,1.0
4210,NY,2020-11-28,2,1.0
4211,NY,2020-11-28,3,1.0
4212,NY,2020-12-05,0,1.0
4213,NY,2020-12-05,1,1.0
4214,NY,2020-12-05,2,1.0
4215,NY,2020-12-05,3,1.0
4216,NY,2020-12-12,0,1.0
4217,NY,2020-12-12,1,1.0
4218,NY,2020-12-12,2,1.0
4219,NY,2020-12-12,3,1.0
4220,NY,2020-12-19,0,1.0
4221,NY,2020-12-19,1,1.0
4222,NY,2020-12-19,2,1.0
4223,NY,2020-12-19,3,1.0
4224,NC,2020-05-16,0,1.0
4225,NC,2020-05-16,1,1.0
4226,NC,2020-05-16,2,1.0
4227,NC,2020-05-16,3,1.0
4228,NC,2020-05-23,0,1.0
4229,NC,2020-05-23,1,1.0
4230,NC,2020-05-23,2,1.0
4231,NC,2020-05-23,3,1.0
4232,NC,2020-05-30,0,1.0
4233,NC,2020-05-30,1,1.0
4234,NC,2020-05-30,2,1.0
4235,NC,2020-05-30,3,1.0
4236,NC,2020-06-06,0,1.0
4237,NC,2020-06-06,1,1.0
4238,NC,2020-06-06,2,1.0
4239,NC,2020-06-06,3,1.0
4240,NC,2020-06-13,0,1.0
4241,NC,2020-06-13,1,1.0
4242,NC,2020-06-13,2,1.0
4243,NC,2020-06-13,3,1.0
4244,NC,2020-06-20,0,1.0
4245,NC,2020-06-20,1,1.0
4246,NC,2020-06-20,2,1.0
4247,NC,2020-06-20,3,1.0
4248,NC,2020-06-27,0,1.0
4249,NC,2020-06-27,1,1.0
4250,NC,2020-06-27,2,1.0
4251,NC,2020-06-27,3,1.0
4252,NC,2020-07-04,0,1.0
4253,NC,2020-07-04,1,1.0
4254,NC,2020-07-04,2,1.0
4255,NC,2020-07-04,3,1.0
4256,NC,2020-07-11,0,1.0
4257,NC,2020-07-11,1,1.0
4258,NC,2020-07-11,2,1.0
4259,NC,2020-07-11,3,1.0
4260,NC,2020-07-18,0,1.0
4261,NC,2020-07-18,1,1.0
4262,NC,2020-07-18,2,1.0
4263,NC,2020-07-18,3,1.0
4264,NC,2020-07-25,0,1.0
4265,NC,2020-07-25,1,1.0
4266,NC,2020-07-25,2,1.0
4267,NC,2020-07-25,3,1.0
4268,NC,2020-08-01,0,1.0
4269,NC,2020-08-01,1,1.0
4270,NC,2020-08-01,2,1.0
4271,NC,2020-08-01,3,1.0
4272,NC,2020-08-08,0,1.0
4273,NC,2020-08-08,1,1.0
4274,NC,2020-08-08,2,1.0
4275,NC,2020-08-08,3,1.0
4276,NC,2020-08-15,0,1.0
4277,NC,2020-08-15,1,1.0
4278,NC,2020-08-15,2,1.0
4279,NC,2020-08-15,3,1.0
4280,NC,2020-08-22,0,1.0
4281,NC,2020-08-22,1,1.0
4282,NC,2020-08-22,2,1.0
4283,NC,2020-08-22,3,1.0
4284,NC,2020-08-29,0,1.0
4285,NC,2020-08-29,1,1.0
4286,NC,2020-08-29,2,1.0
4287,NC,2020-08-29,3,1.0
4288,NC,2020-09-05,0,1.0
4289,NC,2020-09-05,1,1.0
4290,NC,2020-09-05,2,1.0
4291,NC,2020-09-05,3,1.0
4292,NC,2020-09-12,0,1.0
4293,NC,2020-09-12,1,1.0
4294,NC,2020-09-12,2,1.0
4295,NC,2020-09-12,3,1.0
4296,NC,2020-09-19,0,1.0
4297,NC,2020-09-19,1,1.0
4298,NC,2020-09-19,2,1.0
4299,NC,2020-09-19,3,1.0
4300,NC,2020-09-26,0,1.0
4301,NC,2020-09-26,1,1.0
4302,NC,2020-09-26,2,1.0
4303,NC,2020-09-26,3,1.0
4304,NC,2020-10-03,0,1.0
4305,NC,2020-10-03,1,1.0
4306,NC,2020-10-03,2,1.0
4307,NC,2020-10-03,3,1.0
4308,NC,2020-10-10,0,1.0
4309,NC,2020-10-10,1,1.0
4310,NC,2020-10-10,2,1.0
4311,NC,2020-10-10,3,1.0
4312,NC,2020-10-17,0,1.0
4313,NC,2020-10-17,1,1.0
4314,NC,2020-10-17,2,1.0
4315,NC,2020-10-17,3,1.0
4316,NC,2020-10-24,0,1.0
4317,NC,2020-10-24,1,1.0
4318,NC,2020-10-24,2,1.0
4319,NC,2020-10-24,3,1.0
4320,NC,2020-10-31,0,1.0
4321,NC,2020-10-31,1,0.0
4322,NC,2020-10-31,2,1.0
4323,NC,2020-10-31,3,1.0
4324,NC,2020-11-07,0,1.0
4325,NC,2020-11-07,1,1.0
4326,NC,2020-11-07,2,1.0
4327,NC,2020-11-07,3,1.0
4328,NC,2020-11-14,0,1.0
4329,NC,2020-11-14,1,1.0
4330,NC,2020-11-14,2,1.0
4331,NC,2020-11-14,3,1.0
4332,NC,2020-11-21,0,1.0
4333,NC,2020-11-21,1,1.0
4334,NC,2020-11-21,2,1.0
4335,NC,2020-11-21,3,1.0
4336,NC,2020-11-28,0,1.0
4337,NC,2020-11-28,1,1.0
4338,NC,2020-11-28,2,1.0
4339,NC,2020-11-28,3,1.0
4340,NC,2020-12-05,0,1.0
4341,NC,2020-12-05,1,1.0
4342,NC,2020-12-05,2,1.0
4343,NC,2020-12-05,3,1.0
4344,NC,2020-12-12,0,1.0
4345,NC,2020-12-12,1,1.0
4346,NC,2020-12-12,2,1.0
4347,NC,2020-12-12,3,1.0
4348,NC,2020-12-19,0,1.0
4349,NC,2020-12-19,1,1.0
4350,NC,2020-12-19,2,1.0
4351,NC,2020-12-19,3,1.0
4352,ND,2020-05-16,0,1.0
4353,ND,2020-05-16,1,1.0
4354,ND,2020-05-16,2,1.0
4355,ND,2020-05-16,3,1.0
4356,ND,2020-05-23,0,0.0
4357,ND,2020-05-23,1,1.0
4358,ND,2020-05-23,2,0.0
4359,ND,2020-05-23,3,0.0
4360,ND,2020-05-30,0,1.0
4361,ND,2020-05-30,1,0.0
4362,ND,2020-05-30,2,0.0
4363,ND,2020-05-30,3,0.0
4364,ND,2020-06-06,0,0.0
4365,ND,2020-06-06,1,0.0
4366,ND,2020-06-06,2,0.0
4367,ND,2020-06-06,3,0.0
4368,ND,2020-06-13,0,0.0
4369,ND,2020-06-13,1,0.0
4370,ND,2020-06-13,2,0.0
4371,ND,2020-06-13,3,1.0
4372,ND,2020-06-20,0,0.0
4373,ND,2020-06-20,1,0.0
4374,ND,2020-06-20,2,1.0
4375,ND,2020-06-20,3,1.0
4376,ND,2020-06-27,0,0.0
4377,ND,2020-06-27,1,1.0
4378,ND,2020-06-27,2,1.0
4379,ND,2020-06-27,3,1.0
4380,ND,2020-07-04,0,1.0
4381,ND,2020-07-04,1,0.0
4382,ND,2020-07-04,2,1.0
4383,ND,2020-07-04,3,1.0
4384,ND,2020-07-11,0,0.0
4385,ND,2020-07-11,1,1.0
4386,ND,2020-07-11,2,0.0
4387,ND,2020-07-11,3,1.0
4388,ND,2020-07-18,0,1.0
4389,ND,2020-07-18,1,0.0
4390,ND,2020-07-18,2,1.0
4391,ND,2020-07-18,3,1.0
4392,ND,2020-07-25,0,0.0
4393,ND,2020-07-25,1,0.0
4394,ND,2020-07-25,2,0.0
4395,ND,2020-07-25,3,1.0
4396,ND,2020-08-01,0,1.0
4397,ND,2020-08-01,1,1.0
4398,ND,2020-08-01,2,1.0
4399,ND,2020-08-01,3,1.0
4400,ND,2020-08-08,0,0.0
4401,ND,2020-08-08,1,1.0
4402,ND,2020-08-08,2,0.0
4403,ND,2020-08-08,3,1.0
4404,ND,2020-08-15,0,1.0
4405,ND,2020-08-15,1,0.0
4406,ND,2020-08-15,2,1.0
4407,ND,2020-08-15,3,1.0
4408,ND,2020-08-22,0,0.0
4409,ND,2020-08-22,1,1.0
4410,ND,2020-08-22,2,1.0
4411,ND,2020-08-22,3,1.0
4412,ND,2020-08-29,0,1.0
4413,ND,2020-08-29,1,1.0
4414,ND,2020-08-29,2,1.0
4415,ND,2020-08-29,3,1.0
4416,ND,2020-09-05,0,0.0
4417,ND,2020-09-05,1,1.0
4418,ND,2020-09-05,2,1.0
4419,ND,2020-09-05,3,1.0
4420,ND,2020-09-12,0,1.0
4421,ND,2020-09-12,1,1.0
4422,ND,2020-09-12,2,1.0
4423,ND,2020-09-12,3,1.0
4424,ND,2020-09-19,0,1.0
4425,ND,2020-09-19,1,1.0
4426,ND,2020-09-19,2,1.0
4427,ND,2020-09-19,3,1.0
4428,ND,2020-09-26,0,1.0
4429,ND,2020-09-26,1,1.0
4430,ND,2020-09-26,2,1.0
4431,ND,2020-09-26,3,1.0
4432,ND,2020-10-03,0,1.0
4433,ND,2020-10-03,1,1.0
4434,ND,2020-10-03,2,1.0
4435,ND,2020-10-03,3,1.0
4436,ND,2020-10-10,0,1.0
4437,ND,2020-10-10,1,1.0
4438,ND,2020-10-10,2,1.0
4439,ND,2020-10-10,3,1.0
4440,ND,2020-10-17,0,0.0
4441,ND,2020-10-17,1,1.0
4442,ND,2020-10-17,2,1.0
4443,ND,2020-10-17,3,1.0
4444,ND,2020-10-24,0,1.0
4445,ND,2020-10-24,1,1.0
4446,ND,2020-10-24,2,1.0
4447,ND,2020-10-24,3,1.0
4448,ND,2020-10-31,0,1.0
4449,ND,2020-10-31,1,1.0
4450,ND,2020-10-31,2,1.0
