,state,date,h,mae
3469,NE,2020-06-06,1,1044.72021484375
3470,NE,2020-06-06,2,1073.202880859375
3471,NE,2020-06-06,3,1102.1552734375
3472,NE,2020-06-13,0,526.019775390625
3473,NE,2020-06-13,1,464.473876953125
3474,NE,2020-06-13,2,438.5435791015625
3475,NE,2020-06-13,3,296.5029296875
3476,NE,2020-06-20,0,246.7059326171875
3477,NE,2020-06-20,1,216.4608154296875
3478,NE,2020-06-20,2,91.2591552734375
3479,NE,2020-06-20,3,223.520263671875
3480,NE,2020-06-27,0,261.764404296875
3481,NE,2020-06-27,1,148.9525146484375
3482,NE,2020-06-27,2,165.2139892578125
3483,NE,2020-06-27,3,591.56689453125
3484,NE,2020-07-04,0,108.0391845703125
3485,NE,2020-07-04,1,195.873779296875
3486,NE,2020-07-04,2,610.05859375
3487,NE,2020-07-04,3,683.8466796875
3488,NE,2020-07-11,0,79.6717529296875
3489,NE,2020-07-11,1,442.9730224609375
3490,NE,2020-07-11,2,485.88818359375
3491,NE,2020-07-11,3,322.08203125
3492,NE,2020-07-18,0,301.7713623046875
3493,NE,2020-07-18,1,333.068115234375
3494,NE,2020-07-18,2,156.9730224609375
3495,NE,2020-07-18,3,285.0205078125
3496,NE,2020-07-25,0,87.74755859375
3497,NE,2020-07-25,1,372.895263671875
3498,NE,2020-07-25,2,345.97900390625
3499,NE,2020-07-25,3,868.973388671875
3500,NE,2020-08-01,0,585.382080078125
3501,NE,2020-08-01,1,577.19775390625
3502,NE,2020-08-01,2,1137.565673828125
3503,NE,2020-08-01,3,786.24169921875
3504,NE,2020-08-08,0,291.27587890625
3505,NE,2020-08-08,1,779.595703125
3506,NE,2020-08-08,2,349.37255859375
3507,NE,2020-08-08,3,283.22021484375
3508,NE,2020-08-15,0,846.215576171875
3509,NE,2020-08-15,1,480.27978515625
3510,NE,2020-08-15,2,457.128662109375
3511,NE,2020-08-15,3,222.879638671875
3512,NE,2020-08-22,0,41.124267578125
3513,NE,2020-08-22,1,86.4481201171875
3514,NE,2020-08-22,2,363.3519287109375
3515,NE,2020-08-22,3,727.43408203125
3516,NE,2020-08-29,0,165.246337890625
3517,NE,2020-08-29,1,19.0107421875
3518,NE,2020-08-29,2,301.326416015625
3519,NE,2020-08-29,3,396.718994140625
3520,NE,2020-09-05,0,73.0546875
3521,NE,2020-09-05,1,220.628173828125
3522,NE,2020-09-05,2,324.64697265625
3523,NE,2020-09-05,3,1318.27783203125
3524,NE,2020-09-12,0,168.02099609375
3525,NE,2020-09-12,1,205.48779296875
3526,NE,2020-09-12,2,1146.88623046875
3527,NE,2020-09-12,3,1797.899658203125
3528,NE,2020-09-19,0,564.93505859375
3529,NE,2020-09-19,1,1527.1416015625
3530,NE,2020-09-19,2,2188.52490234375
3531,NE,2020-09-19,3,3154.1708984375
3532,NE,2020-09-26,0,240.17333984375
3533,NE,2020-09-26,1,680.46435546875
3534,NE,2020-09-26,2,1482.35546875
3535,NE,2020-09-26,3,1779.7939453125
3536,NE,2020-10-03,0,33.1328125
3537,NE,2020-10-03,1,546.27294921875
3538,NE,2020-10-03,2,711.88623046875
3539,NE,2020-10-03,3,2144.79052734375
3540,NE,2020-10-10,0,2482.37255859375
3541,NE,2020-10-10,1,3052.21142578125
3542,NE,2020-10-10,2,4799.1357421875
3543,NE,2020-10-10,3,8968.742919921875
3544,NE,2020-10-17,0,1393.328125
3545,NE,2020-10-17,1,2833.1181640625
3546,NE,2020-10-17,2,6782.22119140625
3547,NE,2020-10-17,3,9433.30126953125
3548,NE,2020-10-24,0,1225.162109375
3549,NE,2020-10-24,1,4792.2958984375
3550,NE,2020-10-24,2,7074.25048828125
3551,NE,2020-10-24,3,8513.67138671875
3552,NE,2020-10-31,0,2785.9150390625
3553,NE,2020-10-31,1,4574.791015625
3554,NE,2020-10-31,2,5630.875
3555,NE,2020-10-31,3,1360.9677734375
3556,NE,2020-11-07,0,5328.1923828125
3557,NE,2020-11-07,1,6647.8359375
3558,NE,2020-11-07,2,2510.228515625
3559,NE,2020-11-07,3,3342.4150390625
3560,NE,2020-11-14,0,856.208984375
3561,NE,2020-11-14,1,6151.50390625
3562,NE,2020-11-14,2,5996.84765625
3563,NE,2020-11-14,3,10650.408203125
3564,NE,2020-11-21,0,8492.4453125
3565,NE,2020-11-21,1,8912.876953125
3566,NE,2020-11-21,2,14071.4375
3567,NE,2020-11-21,3,15806.08984375
3568,NE,2020-11-28,0,3163.4443359375
3569,NE,2020-11-28,1,440.5693359375
3570,NE,2020-11-28,2,1507.341796875
3571,NE,2020-11-28,3,3151.595703125
3572,NE,2020-12-05,0,4147.654296875
3573,NE,2020-12-05,1,5893.357421875
3574,NE,2020-12-05,2,8085.0224609375
3575,NE,2020-12-05,3,7341.44921875
3576,NE,2020-12-12,0,4669.498046875
3577,NE,2020-12-12,1,6536.982421875
3578,NE,2020-12-12,2,5625.4892578125
3579,NE,2020-12-12,3,5088.5673828125
3580,NE,2020-12-19,0,4934.626953125
3581,NE,2020-12-19,1,3811.0693359375
3582,NE,2020-12-19,2,3253.6875
3583,NE,2020-12-19,3,5290.55078125
3584,NV,2020-05-16,0,110.3580322265625
3585,NV,2020-05-16,1,389.064453125
3586,NV,2020-05-16,2,370.084228515625
3587,NV,2020-05-16,3,897.5425415039062
3588,NV,2020-05-23,0,511.38372802734375
3589,NV,2020-05-23,1,512.1934814453125
3590,NV,2020-05-23,2,1057.3170166015625
3591,NV,2020-05-23,3,1535.5067138671875
3592,NV,2020-05-30,0,329.110595703125
3593,NV,2020-05-30,1,847.4303588867188
3594,NV,2020-05-30,2,1303.5301513671875
3595,NV,2020-05-30,3,2678.8011474609375
3596,NV,2020-06-06,0,660.8377075195312
3597,NV,2020-06-06,1,1083.58349609375
3598,NV,2020-06-06,2,2433.769775390625
3599,NV,2020-06-06,3,4280.681640625
3600,NV,2020-06-13,0,683.9686279296875
3601,NV,2020-06-13,1,1956.4727783203125
3602,NV,2020-06-13,2,3759.5111083984375
3603,NV,2020-06-13,3,3746.2452392578125
3604,NV,2020-06-20,0,1468.2193603515625
3605,NV,2020-06-20,1,3183.6142578125
3606,NV,2020-06-20,2,3119.637451171875
3607,NV,2020-06-20,3,5433.47314453125
3608,NV,2020-06-27,0,2457.92529296875
3609,NV,2020-06-27,1,2267.9716796875
3610,NV,2020-06-27,2,4537.913330078125
3611,NV,2020-06-27,3,4188.62451171875
3612,NV,2020-07-04,0,815.2490234375
3613,NV,2020-07-04,1,2670.63818359375
3614,NV,2020-07-04,2,2000.455078125
3615,NV,2020-07-04,3,1740.263671875
3616,NV,2020-07-11,0,1687.76708984375
3617,NV,2020-07-11,1,1007.3427734375
3618,NV,2020-07-11,2,767.302734375
3619,NV,2020-07-11,3,227.16748046875
3620,NV,2020-07-18,0,685.009765625
3621,NV,2020-07-18,1,1317.189453125
3622,NV,2020-07-18,2,2700.498046875
3623,NV,2020-07-18,3,3895.455078125
3624,NV,2020-07-25,0,1805.31640625
3625,NV,2020-07-25,1,3121.5732421875
3626,NV,2020-07-25,2,4614.9814453125
3627,NV,2020-07-25,3,5543.5341796875
3628,NV,2020-08-01,0,2942.94140625
3629,NV,2020-08-01,1,4357.99609375
3630,NV,2020-08-01,2,5254.4052734375
3631,NV,2020-08-01,3,6359.140625
3632,NV,2020-08-08,0,3568.306640625
3633,NV,2020-08-08,1,4281.0849609375
3634,NV,2020-08-08,2,5247.5302734375
3635,NV,2020-08-08,3,5979.501953125
3636,NV,2020-08-15,0,2915.5703125
3637,NV,2020-08-15,1,3812.4111328125
3638,NV,2020-08-15,2,4458.69140625
3639,NV,2020-08-15,3,4948.08935546875
3640,NV,2020-08-22,0,2646.369140625
3641,NV,2020-08-22,1,3203.06591796875
3642,NV,2020-08-22,2,3656.5380859375
3643,NV,2020-08-22,3,3560.556640625
3644,NV,2020-08-29,0,2314.26171875
3645,NV,2020-08-29,1,2719.8056640625
3646,NV,2020-08-29,2,2565.70947265625
3647,NV,2020-08-29,3,1882.47216796875
3648,NV,2020-09-05,0,1649.10498046875
3649,NV,2020-09-05,1,1445.74169921875
3650,NV,2020-09-05,2,646.4443359375
3651,NV,2020-09-05,3,229.47216796875
3652,NV,2020-09-12,0,692.692138671875
3653,NV,2020-09-12,1,191.7421875
3654,NV,2020-09-12,2,720.870849609375
3655,NV,2020-09-12,3,1107.220703125
3656,NV,2020-09-19,0,348.8359375
3657,NV,2020-09-19,1,826.280029296875
3658,NV,2020-09-19,2,1214.5234375
3659,NV,2020-09-19,3,1757.25830078125
3660,NV,2020-09-26,0,150.794921875
3661,NV,2020-09-26,1,359.190673828125
3662,NV,2020-09-26,2,779.06494140625
3663,NV,2020-09-26,3,1583.8046875
3664,NV,2020-10-03,0,148.8154296875
3665,NV,2020-10-03,1,173.84423828125
3666,NV,2020-10-03,2,923.81689453125
3667,NV,2020-10-03,3,1630.6455078125
3668,NV,2020-10-10,0,179.5947265625
3669,NV,2020-10-10,1,469.73388671875
3670,NV,2020-10-10,2,1055.24072265625
3671,NV,2020-10-10,3,2987.220703125
3672,NV,2020-10-17,0,161.3466796875
3673,NV,2020-10-17,1,708.4521484375
3674,NV,2020-10-17,2,2516.744140625
3675,NV,2020-10-17,3,4624.8876953125
3676,NV,2020-10-24,0,21.80859375
3677,NV,2020-10-24,1,1597.67578125
3678,NV,2020-10-24,2,3578.3076171875
3679,NV,2020-10-24,3,5911.8125
3680,NV,2020-10-31,0,1139.3125
3681,NV,2020-10-31,1,2952.052734375
3682,NV,2020-10-31,2,5081.0732421875
3683,NV,2020-10-31,3,9637.5830078125
3684,NV,2020-11-07,0,3695.5224609375
3685,NV,2020-11-07,1,5973.98828125
3686,NV,2020-11-07,2,10642.54638671875
3687,NV,2020-11-07,3,9569.298828125
3688,NV,2020-11-14,0,1481.4765625
3689,NV,2020-11-14,1,5473.732421875
3690,NV,2020-11-14,2,3839.96484375
3691,NV,2020-11-14,3,5469.40625
3692,NV,2020-11-21,0,4235.2734375
3693,NV,2020-11-21,1,2176.0625
3694,NV,2020-11-21,2,3599.96875
3695,NV,2020-11-21,3,2843.9482421875
3696,NV,2020-11-28,0,3769.04296875
3697,NV,2020-11-28,1,3565.32421875
3698,NV,2020-11-28,2,5071.18359375
3699,NV,2020-11-28,3,9867.7421875
3700,NV,2020-12-05,0,3317.517578125
3701,NV,2020-12-05,1,4783.9296875
3702,NV,2020-12-05,2,9755.5078125
3703,NV,2020-12-05,3,10657.423828125
3704,NV,2020-12-12,0,5476.72265625
3705,NV,2020-12-12,1,10522.283203125
3706,NV,2020-12-12,2,11976.373046875
3707,NV,2020-12-12,3,8390.779296875
3708,NV,2020-12-19,0,9711.2109375
3709,NV,2020-12-19,1,10594.984375
3710,NV,2020-12-19,2,6463.35546875
3711,NV,2020-12-19,3,10174.23046875
3712,NH,2020-05-16,0,132.2574462890625
3713,NH,2020-05-16,1,290.46136474609375
3714,NH,2020-05-16,2,178.8621826171875
3715,NH,2020-05-16,3,432.8251953125
3716,NH,2020-05-23,0,257.81982421875
3717,NH,2020-05-23,1,137.55255126953125
3718,NH,2020-05-23,2,393.00433349609375
3719,NH,2020-05-23,3,465.6539306640625
3720,NH,2020-05-30,0,88.6649169921875
3721,NH,2020-05-30,1,136.84344482421875
3722,NH,2020-05-30,2,185.375244140625
3723,NH,2020-05-30,3,202.165771484375
3724,NH,2020-06-06,0,218.36502075195312
3725,NH,2020-06-06,1,272.7663269042969
3726,NH,2020-06-06,2,288.8880615234375
3727,NH,2020-06-06,3,336.3586730957031
3728,NH,2020-06-13,0,131.1502685546875
3729,NH,2020-06-13,1,139.18753051757812
3730,NH,2020-06-13,2,178.3065185546875
3731,NH,2020-06-13,3,183.25045776367188
3732,NH,2020-06-20,0,87.85549926757812
3733,NH,2020-06-20,1,124.7789306640625
3734,NH,2020-06-20,2,125.672607421875
3735,NH,2020-06-20,3,110.74636840820312
3736,NH,2020-06-27,0,111.7608642578125
3737,NH,2020-06-27,1,115.33627319335938
3738,NH,2020-06-27,2,102.7017822265625
3739,NH,2020-06-27,3,42.968536376953125
3740,NH,2020-07-04,0,74.49873352050781
3741,NH,2020-07-04,1,58.4947509765625
3742,NH,2020-07-04,2,5.7774200439453125
3743,NH,2020-07-04,3,21.31243896484375
3744,NH,2020-07-11,0,38.04499816894531
3745,NH,2020-07-11,1,26.527359008789062
3746,NH,2020-07-11,2,0.8453521728515625
3747,NH,2020-07-11,3,4.4564361572265625
3748,NH,2020-07-18,0,30.233078002929688
3749,NH,2020-07-18,1,1.146636962890625
3750,NH,2020-07-18,2,4.634521484375
3751,NH,2020-07-18,3,39.02789306640625
3752,NH,2020-07-25,0,27.22412109375
3753,NH,2020-07-25,1,26.381820678710938
3754,NH,2020-07-25,2,70.35089111328125
3755,NH,2020-07-25,3,121.46630859375
3756,NH,2020-08-01,0,14.95147705078125
3757,NH,2020-08-01,1,60.326904296875
3758,NH,2020-08-01,2,110.70315551757812
3759,NH,2020-08-01,3,73.91537475585938
3760,NH,2020-08-08,0,73.03250122070312
3761,NH,2020-08-08,1,124.8070068359375
3762,NH,2020-08-08,2,89.61187744140625
3763,NH,2020-08-08,3,69.08929443359375
3764,NH,2020-08-15,0,98.06692504882812
3765,NH,2020-08-15,1,61.675018310546875
3766,NH,2020-08-15,2,36.95890808105469
3767,NH,2020-08-15,3,8.289825439453125
3768,NH,2020-08-22,0,22.073699951171875
3769,NH,2020-08-22,1,6.872161865234375
3770,NH,2020-08-22,2,59.912689208984375
3771,NH,2020-08-22,3,102.90165710449219
3772,NH,2020-08-29,0,28.454452514648438
3773,NH,2020-08-29,1,80.98797607421875
3774,NH,2020-08-29,2,122.32275390625
3775,NH,2020-08-29,3,54.7496337890625
3776,NH,2020-09-05,0,60.73976135253906
3777,NH,2020-09-05,1,95.28926086425781
3778,NH,2020-09-05,2,26.5745849609375
3779,NH,2020-09-05,3,299.7317199707031
3780,NH,2020-09-12,0,89.81501770019531
3781,NH,2020-09-12,1,19.597412109375
3782,NH,2020-09-12,2,291.6860656738281
3783,NH,2020-09-12,3,308.1278991699219
3784,NH,2020-09-19,0,10.280899047851562
3785,NH,2020-09-19,1,281.1074676513672
3786,NH,2020-09-19,2,298.20372009277344
3787,NH,2020-09-19,3,332.43751525878906
3788,NH,2020-09-26,0,268.22911071777344
3789,NH,2020-09-26,1,283.0469665527344
3790,NH,2020-09-26,2,317.2463836669922
3791,NH,2020-09-26,3,396.17262268066406
3792,NH,2020-10-03,0,193.19332885742188
3793,NH,2020-10-03,1,208.90267944335938
3794,NH,2020-10-03,2,272.360107421875
3795,NH,2020-10-03,3,494.38177490234375
3796,NH,2020-10-10,0,235.43182373046875
3797,NH,2020-10-10,1,309.6263122558594
3798,NH,2020-10-10,2,536.5949096679688
3799,NH,2020-10-10,3,841.4867553710938
3800,NH,2020-10-17,0,179.13433837890625
3801,NH,2020-10-17,1,390.3664245605469
3802,NH,2020-10-17,2,687.3937683105469
3803,NH,2020-10-17,3,1596.0625610351562
3804,NH,2020-10-24,0,382.80474853515625
3805,NH,2020-10-24,1,663.7813720703125
3806,NH,2020-10-24,2,1569.9177856445312
3807,NH,2020-10-24,3,2474.6110229492188
3808,NH,2020-10-31,0,484.37237548828125
3809,NH,2020-10-31,1,1352.61474609375
3810,NH,2020-10-31,2,2230.4234619140625
3811,NH,2020-10-31,3,1938.4006958007812
3812,NH,2020-11-07,0,1669.9113464355469
3813,NH,2020-11-07,1,2579.6299743652344
3814,NH,2020-11-07,2,2297.1729431152344
3815,NH,2020-11-07,3,3702.5767211914062
3816,NH,2020-11-14,0,1244.39599609375
3817,NH,2020-11-14,1,813.7081298828125
3818,NH,2020-11-14,2,2100.826171875
3819,NH,2020-11-14,3,4048.7490234375
3820,NH,2020-11-21,0,325.41552734375
3821,NH,2020-11-21,1,1481.34228515625
3822,NH,2020-11-21,2,3285.351806640625
3823,NH,2020-11-21,3,2439.115234375
3824,NH,2020-11-28,0,1920.00439453125
3825,NH,2020-11-28,1,3854.420654296875
3826,NH,2020-11-28,2,3078.0185546875
3827,NH,2020-11-28,3,2045.58837890625
3828,NH,2020-12-05,0,2684.349609375
3829,NH,2020-12-05,1,1796.98681640625
3830,NH,2020-12-05,2,634.112548828125
3831,NH,2020-12-05,3,1509.5390625
3832,NH,2020-12-12,0,210.1689453125
3833,NH,2020-12-12,1,1294.111328125
3834,NH,2020-12-12,2,709.52099609375
3835,NH,2020-12-12,3,567.3544921875
3836,NH,2020-12-19,0,2100.3359375
3837,NH,2020-12-19,1,1596.1044921875
3838,NH,2020-12-19,2,1580.185546875
3839,NH,2020-12-19,3,2390.890625
3840,NJ,2020-05-16,0,794.62890625
3841,NJ,2020-05-16,1,729.123046875
3842,NJ,2020-05-16,2,515.26025390625
3843,NJ,2020-05-16,3,1624.18310546875
3844,NJ,2020-05-23,0,218.1796875
3845,NJ,2020-05-23,1,1649.849609375
3846,NJ,2020-05-23,2,2806.990234375
3847,NJ,2020-05-23,3,3001.37548828125
3848,NJ,2020-05-30,0,2111.02685546875
3849,NJ,2020-05-30,1,3366.73095703125
3850,NJ,2020-05-30,2,3713.3623046875
3851,NJ,2020-05-30,3,3964.37744140625
3852,NJ,2020-06-06,0,1657.79443359375
3853,NJ,2020-06-06,1,1493.28662109375
3854,NJ,2020-06-06,2,1245.151123046875
3855,NJ,2020-06-06,3,858.14306640625
3856,NJ,2020-06-13,0,412.168701171875
3857,NJ,2020-06-13,1,173.644775390625
3858,NJ,2020-06-13,2,231.220703125
3859,NJ,2020-06-13,3,130.15380859375
3860,NJ,2020-06-20,0,257.5361328125
3861,NJ,2020-06-20,1,36.109619140625
3862,NJ,2020-06-20,2,126.33984375
3863,NJ,2020-06-20,3,157.436767578125
3864,NJ,2020-06-27,0,41.9755859375
3865,NJ,2020-06-27,1,210.886962890625
3866,NJ,2020-06-27,2,226.251953125
3867,NJ,2020-06-27,3,89.094482421875
3868,NJ,2020-07-04,0,232.5625
3869,NJ,2020-07-04,1,256.553466796875
3870,NJ,2020-07-04,2,81.75634765625
3871,NJ,2020-07-04,3,1025.489013671875
3872,NJ,2020-07-11,0,276.50439453125
3873,NJ,2020-07-11,1,111.149658203125
3874,NJ,2020-07-11,2,988.919677734375
3875,NJ,2020-07-11,3,175.327880859375
3876,NJ,2020-07-18,0,340.6114501953125
3877,NJ,2020-07-18,1,1643.1248779296875
3878,NJ,2020-07-18,2,977.64453125
3879,NJ,2020-07-18,3,1668.9033203125
3880,NJ,2020-07-25,0,1761.7296142578125
3881,NJ,2020-07-25,1,989.9453125
3882,NJ,2020-07-25,2,1599.676025390625
3883,NJ,2020-07-25,3,466.62646484375
3884,NJ,2020-08-01,0,151.375
3885,NJ,2020-08-01,1,329.1865234375
3886,NJ,2020-08-01,2,936.991455078125
3887,NJ,2020-08-01,3,810.07080078125
3888,NJ,2020-08-08,0,580.11572265625
3889,NJ,2020-08-08,1,2007.3349609375
3890,NJ,2020-08-08,2,2051.517578125
3891,NJ,2020-08-08,3,1572.4091796875
3892,NJ,2020-08-15,0,1798.199951171875
3893,NJ,2020-08-15,1,1871.4140625
3894,NJ,2020-08-15,2,1460.90380859375
3895,NJ,2020-08-15,3,1279.39404296875
3896,NJ,2020-08-22,0,1.064697265625
3897,NJ,2020-08-22,1,618.50830078125
3898,NJ,2020-08-22,2,889.5634765625
3899,NJ,2020-08-22,3,1312.05859375
3900,NJ,2020-08-29,0,243.9541015625
3901,NJ,2020-08-29,1,350.571044921875
3902,NJ,2020-08-29,2,689.01171875
3903,NJ,2020-08-29,3,1361.37646484375
3904,NJ,2020-09-05,0,259.4833984375
3905,NJ,2020-09-05,1,104.779052734375
3906,NJ,2020-09-05,2,487.906494140625
3907,NJ,2020-09-05,3,1768.371337890625
3908,NJ,2020-09-12,0,159.919921875
3909,NJ,2020-09-12,1,369.11328125
3910,NJ,2020-09-12,2,1552.34521484375
3911,NJ,2020-09-12,3,2141.60791015625
3912,NJ,2020-09-19,0,68.518798828125
3913,NJ,2020-09-19,1,1136.61572265625
3914,NJ,2020-09-19,2,1585.2353515625
3915,NJ,2020-09-19,3,2801.3525390625
3916,NJ,2020-09-26,0,763.841796875
3917,NJ,2020-09-26,1,1031.6826171875
3918,NJ,2020-09-26,2,1844.7470703125
3919,NJ,2020-09-26,3,5030.94091796875
3920,NJ,2020-10-03,0,256.4873046875
3921,NJ,2020-10-03,1,96.9306640625
3922,NJ,2020-10-03,2,2596.443359375
3923,NJ,2020-10-03,3,5066.2978515625
3924,NJ,2020-10-10,0,361.44189453125
3925,NJ,2020-10-10,1,2345.1630859375
3926,NJ,2020-10-10,2,4699.076171875
3927,NJ,2020-10-10,3,9812.2880859375
3928,NJ,2020-10-17,0,1922.748046875
3929,NJ,2020-10-17,1,4104.25
3930,NJ,2020-10-17,2,9217.6240234375
3931,NJ,2020-10-17,3,16803.390625
3932,NJ,2020-10-24,0,1255.759765625
3933,NJ,2020-10-24,1,4863.421875
3934,NJ,2020-10-24,2,11400.28515625
3935,NJ,2020-10-24,3,15891.810546875
3936,NJ,2020-10-31,0,1780.5546875
3937,NJ,2020-10-31,1,7375.861328125
3938,NJ,2020-10-31,2,10927.578125
3939,NJ,2020-10-31,3,9684.78515625
3940,NJ,2020-11-07,0,4891.78515625
3941,NJ,2020-11-07,1,7357.099609375
3942,NJ,2020-11-07,2,5604.33984375
3943,NJ,2020-11-07,3,10947.85546875
3944,NJ,2020-11-14,0,7021.55859375
3945,NJ,2020-11-14,1,5846.927734375
3946,NJ,2020-11-14,2,10895.021484375
3947,NJ,2020-11-14,3,12801.541015625
3948,NJ,2020-11-21,0,5062.54296875
3949,NJ,2020-11-21,1,2990.8984375
3950,NJ,2020-11-21,2,4225.5546875
3951,NJ,2020-11-21,3,9253.015625
3952,NJ,2020-11-28,0,2631.98046875
3953,NJ,2020-11-28,1,2015.3828125
3954,NJ,2020-11-28,2,6185.50390625
3955,NJ,2020-11-28,3,6384.88671875
3956,NJ,2020-12-05,0,4012.015625
3957,NJ,2020-12-05,1,9496.24609375
3958,NJ,2020-12-05,2,10452.484375
3959,NJ,2020-12-05,3,12469.23828125
3960,NJ,2020-12-12,0,9847.4140625
3961,NJ,2020-12-12,1,11046.0859375
3962,NJ,2020-12-12,2,13444.00390625
3963,NJ,2020-12-12,3,10144.25390625
3964,NJ,2020-12-19,0,6429.64453125
3965,NJ,2020-12-19,1,7511.86328125
3966,NJ,2020-12-19,2,3509.90234375
3967,NJ,2020-12-19,3,1845.40625
3968,NM,2020-05-16,0,437.1221923828125
3969,NM,2020-05-16,1,290.7896728515625
3970,NM,2020-05-16,2,185.1575927734375
3971,NM,2020-05-16,3,581.2974853515625
3972,NM,2020-05-23,0,193.68316650390625
3973,NM,2020-05-23,1,403.35052490234375
3974,NM,2020-05-23,2,80.6844482421875
3975,NM,2020-05-23,3,77.097900390625
3976,NM,2020-05-30,0,286.66790771484375
3977,NM,2020-05-30,1,71.26080322265625
3978,NM,2020-05-30,2,93.35791015625
3979,NM,2020-05-30,3,281.5211181640625
3980,NM,2020-06-06,0,245.387451171875
3981,NM,2020-06-06,1,290.485107421875
3982,NM,2020-06-06,2,58.554443359375
3983,NM,2020-06-06,3,292.7777099609375
3984,NM,2020-06-13,0,251.772216796875
3985,NM,2020-06-13,1,110.271484375
3986,NM,2020-06-13,2,354.2720947265625
3987,NM,2020-06-13,3,618.2491455078125
3988,NM,2020-06-20,0,154.8345947265625
3989,NM,2020-06-20,1,410.3624267578125
3990,NM,2020-06-20,2,676.3446044921875
3991,NM,2020-06-20,3,920.930908203125
3992,NM,2020-06-27,0,167.29736328125
3993,NM,2020-06-27,1,388.6241455078125
3994,NM,2020-06-27,2,597.2852783203125
3995,NM,2020-06-27,3,670.1650390625
3996,NM,2020-07-04,0,171.522216796875
3997,NM,2020-07-04,1,324.062744140625
3998,NM,2020-07-04,2,360.203369140625
3999,NM,2020-07-04,3,286.647216796875
4000,NM,2020-07-11,0,43.6571044921875
4001,NM,2020-07-11,1,49.3651123046875
4002,NM,2020-07-11,2,58.1064453125
4003,NM,2020-07-11,3,796.44775390625
4004,NM,2020-07-18,0,343.342529296875
4005,NM,2020-07-18,1,527.57861328125
4006,NM,2020-07-18,2,1295.055908203125
4007,NM,2020-07-18,3,1487.098388671875
4008,NM,2020-07-25,0,521.9365234375
4009,NM,2020-07-25,1,1314.3095703125
4010,NM,2020-07-25,2,1542.93359375
4011,NM,2020-07-25,3,1781.813720703125
4012,NM,2020-08-01,0,1281.7080078125
4013,NM,2020-08-01,1,1471.51513671875
4014,NM,2020-08-01,2,1678.7451171875
4015,NM,2020-08-01,3,1818.138671875
4016,NM,2020-08-08,0,810.9166259765625
4017,NM,2020-08-08,1,956.9901123046875
4018,NM,2020-08-08,2,1053.639892578125
4019,NM,2020-08-08,3,1057.42822265625
4020,NM,2020-08-15,0,684.83935546875
4021,NM,2020-08-15,1,750.685302734375
4022,NM,2020-08-15,2,710.9649658203125
4023,NM,2020-08-15,3,937.681396484375
4024,NM,2020-08-22,0,539.7734375
4025,NM,2020-08-22,1,508.079345703125
4026,NM,2020-08-22,2,740.725830078125
4027,NM,2020-08-22,3,476.517333984375
4028,NM,2020-08-29,0,322.4029541015625
4029,NM,2020-08-29,1,553.432373046875
4030,NM,2020-08-29,2,308.4976806640625
4031,NM,2020-08-29,3,13.07666015625
4032,NM,2020-09-05,0,520.5294189453125
4033,NM,2020-09-05,1,289.5501708984375
4034,NM,2020-09-05,2,38.0487060546875
4035,NM,2020-09-05,3,469.91796875
4036,NM,2020-09-12,0,26.08612060546875
4037,NM,2020-09-12,1,332.9171142578125
4038,NM,2020-09-12,2,773.6528930664062
4039,NM,2020-09-12,3,1599.5205078125
4040,NM,2020-09-19,0,222.580078125
4041,NM,2020-09-19,1,635.572265625
4042,NM,2020-09-19,2,1450.8680419921875
4043,NM,2020-09-19,3,2636.0524291992188
4044,NM,2020-09-26,0,349.8736572265625
4045,NM,2020-09-26,1,1100.650146484375
4046,NM,2020-09-26,2,2242.650634765625
4047,NM,2020-09-26,3,3299.8438720703125
4048,NM,2020-10-03,0,731.373291015625
4049,NM,2020-10-03,1,1763.55517578125
4050,NM,2020-10-03,2,2713.7799072265625
4051,NM,2020-10-03,3,3378.8564453125
4052,NM,2020-10-10,0,1029.38134765625
4053,NM,2020-10-10,1,1750.440673828125
4054,NM,2020-10-10,2,2246.518798828125
4055,NM,2020-10-10,3,3870.3505859375
4056,NM,2020-10-17,0,901.570556640625
4057,NM,2020-10-17,1,1192.4296875
4058,NM,2020-10-17,2,2630.1708984375
4059,NM,2020-10-17,3,4742.14208984375
4060,NM,2020-10-24,0,25.69677734375
4061,NM,2020-10-24,1,1053.32470703125
4062,NM,2020-10-24,2,2833.56298828125
4063,NM,2020-10-24,3,9258.22705078125
4064,NM,2020-10-31,0,783.615234375
4065,NM,2020-10-31,1,2641.82470703125
4066,NM,2020-10-31,2,9132.1162109375
4067,NM,2020-10-31,3,7187.2626953125
4068,NM,2020-11-07,0,9489.277963638306
4069,NM,2020-11-07,1,16258.255428314209
4070,NM,2020-11-07,2,14531.216828346252
4071,NM,2020-11-07,3,12863.190232276917
4072,NM,2020-11-14,0,6904.306640625
4073,NM,2020-11-14,1,4735.8486328125
4074,NM,2020-11-14,2,2850.416015625
4075,NM,2020-11-14,3,1387.5126953125
4076,NM,2020-11-21,0,2799.13671875
4077,NM,2020-11-21,1,6753.7734375
4078,NM,2020-11-21,2,9984.169921875
4079,NM,2020-11-21,3,11713.8359375
4080,NM,2020-11-28,0,7152.310546875
4081,NM,2020-11-28,1,10096.6875
4082,NM,2020-11-28,2,12067.11328125
4083,NM,2020-11-28,3,14987.921875
4084,NM,2020-12-05,0,6041.8203125
4085,NM,2020-12-05,1,7188.466796875
